Year,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,FlightNum,TailNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,Cancelled,CancellationCode,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay,IsArrDelayed,IsDepDelayed
1987,10,1,4,1127,1120,1253,1250,PS,1459,NA,86,90,NA,3,7,SFO,PDX,550,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1987,10,2,5,1124,1120,1252,1250,PS,1459,NA,88,90,NA,2,4,SFO,PDX,550,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1987,10,3,6,1120,1120,1250,1250,PS,1459,NA,90,90,NA,0,0,SFO,PDX,550,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NO,NO
1987,10,4,7,1120,1120,1250,1250,PS,1459,NA,90,90,NA,0,0,SFO,PDX,550,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NO,NO
1987,10,5,1,1128,1120,1252,1250,PS,1459,NA,84,90,NA,2,8,SFO,PDX,550,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1987,10,6,2,1128,1120,1254,1250,PS,1459,NA,86,90,NA,4,8,SFO,PDX,550,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1987,10,10,6,1119,1120,1302,1250,PS,1459,NA,103,90,NA,12,-1,SFO,PDX,550,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,NO
1987,10,12,1,1120,1120,1248,1250,PS,1459,NA,88,90,NA,-2,0,SFO,PDX,550,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NO,NO
1987,10,13,2,1123,1120,1259,1250,PS,1459,NA,96,90,NA,9,3,SFO,PDX,550,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1987,10,14,3,1153,1120,1321,1250,PS,1459,NA,88,90,NA,31,33,SFO,PDX,550,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1987,10,15,4,1122,1120,1256,1250,PS,1459,NA,94,90,NA,6,2,SFO,PDX,550,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1987,10,16,5,1124,1120,1254,1250,PS,1459,NA,90,90,NA,4,4,SFO,PDX,550,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1987,10,17,6,1120,1120,1255,1250,PS,1459,NA,95,90,NA,5,0,SFO,PDX,550,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,NO
1987,10,18,7,1120,1120,1244,1250,PS,1459,NA,84,90,NA,-6,0,SFO,PDX,550,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NO,NO
1987,10,19,1,1128,1120,1259,1250,PS,1459,NA,91,90,NA,9,8,SFO,PDX,550,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1987,10,20,2,1122,1120,1244,1250,PS,1459,NA,82,90,NA,-6,2,SFO,PDX,550,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NO,YES
1987,10,21,3,1120,1120,1245,1250,PS,1459,NA,85,90,NA,-5,0,SFO,PDX,550,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NO,NO
1987,10,22,4,1121,1120,1251,1250,PS,1459,NA,90,90,NA,1,1,SFO,PDX,550,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1987,10,23,5,1138,1120,1307,1250,PS,1459,NA,89,90,NA,17,18,SFO,PDX,550,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1987,10,24,6,1120,1120,1303,1250,PS,1459,NA,103,90,NA,13,0,SFO,PDX,550,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,NO
1987,10,25,7,1121,1120,1306,1250,PS,1459,NA,105,90,NA,16,1,SFO,PDX,550,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1987,10,26,1,1121,1120,1258,1250,PS,1459,NA,97,90,NA,8,1,SFO,PDX,550,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1987,10,27,2,1119,1120,1302,1250,PS,1459,NA,103,90,NA,12,-1,SFO,PDX,550,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,NO
1987,10,1,4,1830,1830,1936,1929,PS,1460,NA,66,59,NA,7,0,OAK,BUR,325,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,NO
1987,10,2,5,1837,1830,1950,1929,PS,1460,NA,73,59,NA,21,7,OAK,BUR,325,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1987,10,3,6,1829,1830,1926,1929,PS,1460,NA,57,59,NA,-3,-1,OAK,BUR,325,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NO,NO
1987,10,4,7,1831,1830,1947,1929,PS,1460,NA,76,59,NA,18,1,OAK,BUR,325,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1987,10,5,1,1830,1830,1944,1929,PS,1460,NA,74,59,NA,15,0,OAK,BUR,325,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,NO
1987,10,6,2,1829,1830,1942,1929,PS,1460,NA,73,59,NA,13,-1,OAK,BUR,325,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,NO
1987,10,8,4,1842,1830,1950,1929,PS,1460,NA,68,59,NA,21,12,OAK,BUR,325,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1987,10,9,5,1830,1830,1941,1929,PS,1460,NA,71,59,NA,12,0,OAK,BUR,325,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,NO
1987,10,10,6,1828,1830,1931,1929,PS,1460,NA,63,59,NA,2,-2,OAK,BUR,325,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,NO
1987,10,11,7,1833,1830,1950,1929,PS,1460,NA,77,59,NA,21,3,OAK,BUR,325,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1987,10,13,2,1830,1830,1937,1929,PS,1460,NA,67,59,NA,8,0,OAK,BUR,325,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,NO
1987,10,14,3,1835,1830,1947,1929,PS,1460,NA,72,59,NA,18,5,OAK,BUR,325,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1987,10,15,4,1839,1830,1949,1929,PS,1460,NA,70,59,NA,20,9,OAK,BUR,325,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1987,10,17,6,1830,1830,1930,1929,PS,1460,NA,60,59,NA,1,0,OAK,BUR,325,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,NO
1987,10,18,7,1830,1830,1934,1929,PS,1460,NA,64,59,NA,5,0,OAK,BUR,325,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,NO
1987,10,19,1,1834,1830,1944,1929,PS,1460,NA,70,59,NA,15,4,OAK,BUR,325,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1987,10,20,2,1828,1830,1943,1929,PS,1460,NA,75,59,NA,14,-2,OAK,BUR,325,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,NO
1987,10,21,3,1829,1830,1938,1929,PS,1460,NA,69,59,NA,9,-1,OAK,BUR,325,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,NO
1987,10,22,4,1844,1830,2023,1929,PS,1460,NA,99,59,NA,54,14,OAK,BUR,325,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1987,10,23,5,1834,1830,1944,1929,PS,1460,NA,70,59,NA,15,4,OAK,BUR,325,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1987,10,24,6,1829,1830,1928,1929,PS,1460,NA,59,59,NA,-1,-1,OAK,BUR,325,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NO,NO
1987,10,25,7,1829,1830,1938,1929,PS,1460,NA,69,59,NA,9,-1,OAK,BUR,325,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,NO
1987,10,26,1,1829,1830,1936,1929,PS,1460,NA,67,59,NA,7,-1,OAK,BUR,325,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,NO
1987,10,28,3,1845,1846,2001,1949,PS,1460,NA,76,63,NA,12,-1,OAK,BUR,325,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,NO
1987,10,29,4,1851,1846,1957,1949,PS,1460,NA,66,63,NA,8,5,OAK,BUR,325,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1987,10,30,5,1846,1846,1957,1949,PS,1460,NA,71,63,NA,8,0,OAK,BUR,325,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,NO
1987,10,31,6,1845,1846,1947,1949,PS,1460,NA,62,63,NA,-2,-1,OAK,BUR,325,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NO,NO
1987,10,1,4,1808,1800,1915,1901,PS,1463,NA,67,61,NA,14,8,BUR,OAK,325,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1987,10,2,5,1802,1800,1913,1901,PS,1463,NA,71,61,NA,12,2,BUR,OAK,325,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1987,10,3,6,1800,1800,1910,1901,PS,1463,NA,70,61,NA,9,0,BUR,OAK,325,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,NO
1987,10,4,7,1813,1800,1912,1901,PS,1463,NA,59,61,NA,11,13,BUR,OAK,325,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1987,10,5,1,1759,1800,1903,1901,PS,1463,NA,64,61,NA,2,-1,BUR,OAK,325,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,NO
1987,10,6,2,1800,1800,1902,1901,PS,1463,NA,62,61,NA,1,0,BUR,OAK,325,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,NO
1987,10,7,3,1759,1800,1906,1901,PS,1463,NA,67,61,NA,5,-1,BUR,OAK,325,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,NO
1987,10,8,4,1819,1800,1919,1901,PS,1463,NA,60,61,NA,18,19,BUR,OAK,325,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1987,10,9,5,1905,1800,2012,1901,PS,1463,NA,67,61,NA,71,65,BUR,OAK,325,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1987,10,10,6,1759,1800,1859,1901,PS,1463,NA,60,61,NA,-2,-1,BUR,OAK,325,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NO,NO
1987,10,11,7,1800,1800,1858,1901,PS,1463,NA,58,61,NA,-3,0,BUR,OAK,325,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NO,NO
1987,10,12,1,1759,1800,1906,1901,PS,1463,NA,67,61,NA,5,-1,BUR,OAK,325,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,NO
1987,10,13,2,1823,1800,1930,1901,PS,1463,NA,67,61,NA,29,23,BUR,OAK,325,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1987,10,14,3,1808,1800,1919,1901,PS,1463,NA,71,61,NA,18,8,BUR,OAK,325,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1987,10,15,4,1819,1800,1932,1901,PS,1463,NA,73,61,NA,31,19,BUR,OAK,325,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1987,10,16,5,1809,1800,1913,1901,PS,1463,NA,64,61,NA,12,9,BUR,OAK,325,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1987,10,17,6,1759,1800,1900,1901,PS,1463,NA,61,61,NA,-1,-1,BUR,OAK,325,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NO,NO
1987,10,19,1,1759,1800,1902,1901,PS,1463,NA,63,61,NA,1,-1,BUR,OAK,325,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,NO
1987,10,20,2,1827,1800,1946,1901,PS,1463,NA,79,61,NA,45,27,BUR,OAK,325,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1987,10,21,3,1805,1800,1903,1901,PS,1463,NA,58,61,NA,2,5,BUR,OAK,325,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1987,10,22,4,1805,1800,1912,1901,PS,1463,NA,67,61,NA,11,5,BUR,OAK,325,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1987,10,23,5,1909,1800,2026,1901,PS,1463,NA,77,61,NA,85,69,BUR,OAK,325,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1987,10,24,6,1801,1800,1906,1901,PS,1463,NA,65,61,NA,5,1,BUR,OAK,325,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1987,10,25,7,1827,1800,1928,1901,PS,1463,NA,61,61,NA,27,27,BUR,OAK,325,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1987,10,26,1,1759,1800,1859,1901,PS,1463,NA,60,61,NA,-2,-1,BUR,OAK,325,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NO,NO
1987,10,27,2,1811,1800,1913,1901,PS,1463,NA,62,61,NA,12,11,BUR,OAK,325,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1987,10,28,3,1907,1850,2015,1957,PS,1463,NA,68,67,NA,18,17,BUR,OAK,325,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1987,10,29,4,1852,1850,2004,1957,PS,1463,NA,72,67,NA,7,2,BUR,OAK,325,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1987,10,30,5,1858,1850,2002,1957,PS,1463,NA,64,67,NA,5,8,BUR,OAK,325,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1987,10,31,6,1849,1850,1950,1957,PS,1463,NA,61,67,NA,-7,-1,BUR,OAK,325,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NO,NO
1987,10,28,3,1559,1515,1702,1611,PS,1464,NA,63,56,NA,51,44,SJC,BUR,296,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1987,10,29,4,1525,1515,1636,1611,PS,1464,NA,71,56,NA,25,10,SJC,BUR,296,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1987,10,30,5,1518,1515,1620,1611,PS,1464,NA,62,56,NA,9,3,SJC,BUR,296,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1987,10,1,4,2003,2000,2058,2059,PS,1465,NA,55,59,NA,-1,3,BUR,OAK,325,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NO,YES
1987,10,2,5,2000,2000,2100,2059,PS,1465,NA,60,59,NA,1,0,BUR,OAK,325,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,NO
1987,10,4,7,2040,2000,2136,2059,PS,1465,NA,56,59,NA,37,40,BUR,OAK,325,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1987,10,6,2,2000,2000,2055,2059,PS,1465,NA,55,59,NA,-4,0,BUR,OAK,325,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NO,NO
1987,10,7,3,1959,2000,2055,2059,PS,1465,NA,56,59,NA,-4,-1,BUR,OAK,325,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NO,NO
1987,10,8,4,2005,2000,2055,2059,PS,1465,NA,50,59,NA,-4,5,BUR,OAK,325,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NO,YES
1987,10,9,5,2047,2000,2144,2059,PS,1465,NA,57,59,NA,45,47,BUR,OAK,325,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1987,10,11,7,2001,2000,2106,2059,PS,1465,NA,65,59,NA,7,1,BUR,OAK,325,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1987,10,12,1,1959,2000,2103,2059,PS,1465,NA,64,59,NA,4,-1,BUR,OAK,325,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,NO
1987,10,13,2,1958,2000,2101,2059,PS,1465,NA,63,59,NA,2,-2,BUR,OAK,325,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,NO
1987,10,14,3,1958,2000,2057,2059,PS,1465,NA,59,59,NA,-2,-2,BUR,OAK,325,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NO,NO
1987,10,15,4,1958,2000,2054,2059,PS,1465,NA,56,59,NA,-5,-2,BUR,OAK,325,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NO,NO
1987,10,16,5,2000,2000,2100,2059,PS,1465,NA,60,59,NA,1,0,BUR,OAK,325,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,NO
1987,10,18,7,2008,2000,2110,2059,PS,1465,NA,62,59,NA,11,8,BUR,OAK,325,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1987,10,19,1,1959,2000,2059,2059,PS,1465,NA,60,59,NA,0,-1,BUR,OAK,325,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NO,NO
1987,10,20,2,1958,2000,2058,2059,PS,1465,NA,60,59,NA,-1,-2,BUR,OAK,325,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NO,NO
1987,10,21,3,2000,2000,2058,2059,PS,1465,NA,58,59,NA,-1,0,BUR,OAK,325,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NO,NO
1987,10,22,4,NA,2000,NA,2059,PS,1465,NA,NA,59,NA,NA,NA,BUR,OAK,325,NA,NA,1,NA,0,NA,NA,NA,NA,NA,YES,YES
1987,10,23,5,2052,2000,2149,2059,PS,1465,NA,57,59,NA,50,52,BUR,OAK,325,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1987,10,25,7,2009,2000,2106,2059,PS,1465,NA,57,59,NA,7,9,BUR,OAK,325,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1987,10,26,1,1959,2000,2055,2059,PS,1465,NA,56,59,NA,-4,-1,BUR,OAK,325,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NO,NO
1987,10,27,2,2007,2000,2105,2059,PS,1465,NA,58,59,NA,6,7,BUR,OAK,325,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1987,10,28,3,2111,2019,2225,2122,PS,1465,NA,74,63,NA,63,52,BUR,OAK,325,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1987,10,29,4,2055,2019,2158,2122,PS,1465,NA,63,63,NA,36,36,BUR,OAK,325,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1987,10,30,5,2021,2019,2118,2122,PS,1465,NA,57,63,NA,-4,2,BUR,OAK,325,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NO,YES
1987,10,1,4,645,645,811,803,PS,1468,NA,86,78,NA,8,0,SFO,SAN,447,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,NO
1987,10,6,2,735,645,906,803,PS,1468,NA,91,78,NA,63,50,SFO,SAN,447,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1987,10,7,3,645,645,814,803,PS,1468,NA,89,78,NA,11,0,SFO,SAN,447,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,NO
1987,10,8,4,645,645,808,803,PS,1468,NA,83,78,NA,5,0,SFO,SAN,447,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,NO
1987,10,9,5,646,645,806,803,PS,1468,NA,80,78,NA,3,1,SFO,SAN,447,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1987,10,12,1,647,645,809,803,PS,1468,NA,82,78,NA,6,2,SFO,SAN,447,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1987,10,13,2,645,645,802,803,PS,1468,NA,77,78,NA,-1,0,SFO,SAN,447,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NO,NO
1987,10,14,3,645,645,808,803,PS,1468,NA,83,78,NA,5,0,SFO,SAN,447,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,NO
1987,10,15,4,645,645,806,803,PS,1468,NA,81,78,NA,3,0,SFO,SAN,447,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,NO
1987,10,16,5,648,645,808,803,PS,1468,NA,80,78,NA,5,3,SFO,SAN,447,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1987,10,19,1,646,645,812,803,PS,1468,NA,86,78,NA,9,1,SFO,SAN,447,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1987,10,20,2,644,645,812,803,PS,1468,NA,88,78,NA,9,-1,SFO,SAN,447,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,NO
1987,10,21,3,647,645,807,803,PS,1468,NA,80,78,NA,4,2,SFO,SAN,447,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1987,10,26,1,644,645,810,803,PS,1468,NA,86,78,NA,7,-1,SFO,SAN,447,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,NO
1987,10,27,2,645,645,813,803,PS,1468,NA,88,78,NA,10,0,SFO,SAN,447,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,NO
1987,10,28,3,634,635,759,753,PS,1468,NA,85,78,NA,6,-1,SFO,SAN,447,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,NO
1987,10,29,4,636,635,805,753,PS,1468,NA,89,78,NA,12,1,SFO,SAN,447,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1987,10,30,5,639,635,808,753,PS,1468,NA,89,78,NA,15,4,SFO,SAN,447,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1987,10,31,6,850,840,1017,954,PS,1470,NA,87,74,NA,23,10,OAK,SAN,446,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1987,10,1,4,645,645,807,804,PS,1471,NA,82,79,NA,3,0,SAN,OAK,446,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,NO
1987,10,2,5,646,645,812,804,PS,1471,NA,86,79,NA,8,1,SAN,OAK,446,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1987,10,5,1,646,645,907,804,PS,1471,NA,141,79,NA,63,1,SAN,OAK,446,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1987,10,6,2,706,645,825,804,PS,1471,NA,79,79,NA,21,21,SAN,OAK,446,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1987,10,8,4,648,645,814,804,PS,1471,NA,86,79,NA,10,3,SAN,OAK,446,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1987,10,9,5,645,645,806,804,PS,1471,NA,81,79,NA,2,0,SAN,OAK,446,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,NO
1987,10,12,1,644,645,803,804,PS,1471,NA,79,79,NA,-1,-1,SAN,OAK,446,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NO,NO
1987,10,13,2,645,645,809,804,PS,1471,NA,84,79,NA,5,0,SAN,OAK,446,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,NO
1987,10,14,3,652,645,820,804,PS,1471,NA,88,79,NA,16,7,SAN,OAK,446,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1987,10,15,4,646,645,806,804,PS,1471,NA,80,79,NA,2,1,SAN,OAK,446,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1987,10,16,5,644,645,806,804,PS,1471,NA,82,79,NA,2,-1,SAN,OAK,446,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,NO
1987,10,19,1,647,645,810,804,PS,1471,NA,83,79,NA,6,2,SAN,OAK,446,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1987,10,20,2,644,645,801,804,PS,1471,NA,77,79,NA,-3,-1,SAN,OAK,446,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NO,NO
1987,10,21,3,644,645,808,804,PS,1471,NA,84,79,NA,4,-1,SAN,OAK,446,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,NO
1987,10,22,4,645,645,806,804,PS,1471,NA,81,79,NA,2,0,SAN,OAK,446,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,NO
1987,10,23,5,644,645,804,804,PS,1471,NA,80,79,NA,0,-1,SAN,OAK,446,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NO,NO
1987,10,26,1,647,645,806,804,PS,1471,NA,79,79,NA,2,2,SAN,OAK,446,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1987,10,27,2,645,645,800,804,PS,1471,NA,75,79,NA,-4,0,SAN,OAK,446,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NO,NO
1987,10,28,3,634,635,753,758,PS,1471,NA,79,83,NA,-5,-1,SAN,OAK,446,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NO,NO
1987,10,30,5,634,635,753,758,PS,1471,NA,79,83,NA,-5,-1,SAN,OAK,446,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NO,NO
1987,10,1,4,830,829,950,946,PS,1472,NA,80,77,NA,4,1,OAK,SAN,446,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1987,10,2,5,829,829,952,946,PS,1472,NA,83,77,NA,6,0,OAK,SAN,446,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,NO
1987,10,3,6,828,829,948,946,PS,1472,NA,80,77,NA,2,-1,OAK,SAN,446,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,NO
1987,10,5,1,927,829,1058,946,PS,1472,NA,91,77,NA,72,58,OAK,SAN,446,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1987,10,6,2,850,829,1014,946,PS,1472,NA,84,77,NA,28,21,OAK,SAN,446,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1987,10,8,4,831,829,956,946,PS,1472,NA,85,77,NA,10,2,OAK,SAN,446,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1987,10,9,5,829,829,951,946,PS,1472,NA,82,77,NA,5,0,OAK,SAN,446,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,NO
1987,10,10,6,829,829,956,946,PS,1472,NA,87,77,NA,10,0,OAK,SAN,446,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,NO
1987,10,12,1,828,829,954,946,PS,1472,NA,86,77,NA,8,-1,OAK,SAN,446,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,NO
1987,10,13,2,830,829,947,946,PS,1472,NA,77,77,NA,1,1,OAK,SAN,446,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1987,10,14,3,836,829,955,946,PS,1472,NA,79,77,NA,9,7,OAK,SAN,446,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1987,10,15,4,829,829,951,946,PS,1472,NA,82,77,NA,5,0,OAK,SAN,446,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,NO
1987,10,16,5,829,829,954,946,PS,1472,NA,85,77,NA,8,0,OAK,SAN,446,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,NO
1987,10,17,6,828,829,952,946,PS,1472,NA,84,77,NA,6,-1,OAK,SAN,446,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,NO
1987,10,19,1,828,829,948,946,PS,1472,NA,80,77,NA,2,-1,OAK,SAN,446,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,NO
1987,10,20,2,828,829,956,946,PS,1472,NA,88,77,NA,10,-1,OAK,SAN,446,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,NO
